Wikipedia_movie_ID,Movie_name,Movie_release_date,Movie_box_office_revenue,Movie_runtime,Movie_Languages,Movie_Countries,Movie_Genres,Year,Month,Revenue_with_inflation,log_revenues
1380482,Boat Trip,2003-03-21,15020293.0,97.0,['English Language'],"['United States of America', 'Germany']","['LGBT', 'Romantic comedy', 'Buddy film', 'Adventure', 'Comedy', 'Comedy of Errors']",2003,3.0,23890020.91258152,16.98897139467128
359571,The Life of David Gale,2003-02-07,38955598.0,131.0,"['English Language', 'Spanish Language']","['United States of America', 'United Kingdom', 'Germany']","['Thriller', 'Crime Fiction', 'Melodrama', 'Crime Drama', 'Mystery', 'Drama', 'Crime Thriller']",2003,2.0,61959513.76461956,17.941991725913066
3710183,Stander,2003,31651.0,111.0,"['Afrikaans Language', 'Zulu Language', 'English Language']","['South Africa', 'Canada', 'United Kingdom', 'Germany']","['Crime Fiction', 'Biography', 'World cinema', 'Period piece', 'Drama', 'Action']",2003,,50341.43154891304,10.82658370588753
30204919,Camera Obscura,2003,11384.0,99.0,[],['United States of America'],"['Crime Fiction', 'Crime Thriller', 'Action', 'Thriller', 'Drama']",2003,,18106.43760869565,9.804022823007406
2302751,Camp,2003-07-25,2650356.0,114.0,"['English Language', 'Spanish Language']",['United States of America'],"['LGBT', 'Musical', 'Drama', 'Comedy', 'Indie']",2003,7.0,4215434.4303260865,15.254263211800005
2506848,Dummy,2003-09-12,71646.0,90.0,"['Yiddish Language', 'English Language']",['United States of America'],"['Romantic comedy', 'Romance Film', 'Drama', 'Indie', 'Comedy']",2003,9.0,113954.13114130433,11.643551287999157
369682,Lost in Translation,2003-08-29,119723856.0,104.0,"['French Language', 'Japanese Language', 'German Language', 'English Language']","['United States of America', 'Japan']","['Romantic comedy', 'Japanese Movies', 'Indie', 'Comedy of manners', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",2003,8.0,190422744.9873913,19.064757132154277
2885102,Save the Green Planet!,2003,15516.0,118.0,['Korean Language'],['South Korea'],"['Thriller', 'Science Fiction', 'Horror', 'World cinema', 'Satire', 'Drama', 'Comedy', 'Black comedy']",2003,,24678.450978260866,10.113685711797576
1898116,Radio,2003-10-24,53293628.0,109.0,['English Language'],['United States of America'],"['Sports', 'Period piece', 'Biography', 'Drama']",2003,10.0,84764384.25184782,18.25538601550858
705267,In the Cut,2003-10-31,23726793.0,118.0,['English Language'],"['United States of America', 'Australia', 'United Kingdom']","['Thriller', 'Mystery', 'Psychological thriller', 'Erotic thriller', 'Suspense', 'Film adaptation', 'Crime Thriller', 'Romance Film']",2003,10.0,37737851.11638586,17.446174157131114
921891,Cradle 2 the Grave,2003-02-28,56489558.0,100.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Buddy film', 'Master Criminal Films', 'Action/Adventure', 'Martial Arts Film', 'Crime Thriller', 'Action Thrillers', 'Action']",2003,2.0,89847563.02440216,18.313625048114854
443556,Monster,2003-11-16,60378584.0,109.0,['English Language'],"['United States of America', 'Germany']","['LGBT', 'Crime Fiction', 'Biography', 'Indie', 'Period piece', 'Drama', 'Biographical film']",2003,11.0,96033122.28543477,18.380203713731696
2241842,"Lucía, Lucía",2003-01-17,269586.0,110.0,['Spanish Language'],"['Mexico', 'Spain', 'Argentina']","['Thriller', 'Romantic comedy', 'World cinema', 'Comedy Thriller', 'Mystery', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",2003,1.0,428780.92842391296,12.968701411126277
1384107,Jeepers Creepers II,2003-08-29,63102666.0,104.0,['English Language'],['United States of America'],"['Monster movie', 'Cult', 'Horror', 'Teen']",2003,8.0,100365819.1208152,18.424332260252832
3238135,House of the Dead,2003-10-10,13818181.0,90.0,['English Language'],"['United States of America', 'Canada', 'Germany']","['Thriller', 'Horror', 'World cinema', 'Action/Adventure', 'Zombie Film', 'Action', 'Teen']",2003,10.0,21978042.176929343,16.90555443003937
468326,21 Grams,2003-09-05,60427839.0,124.0,['English Language'],['United States of America'],"['Thriller', 'Ensemble Film', 'Tragedy', 'Drama', 'Crime Fiction']",2003,9.0,96111463.16600542,18.381019150552124
3145613,Masked and Anonymous,2003,533569.0,106.0,['English Language'],"['United States of America', 'United Kingdom']","['Ensemble Film', 'Indie', 'Comedy-drama', 'Musical', 'Political drama', 'Political satire', 'Drama', 'Comedy', 'Music', 'Musical Drama']",2003,,848650.193994565,13.65140235918161
5570618,The Good Thief,2003-02-28,5756945.0,109.0,['English Language'],"['France', 'Ireland', 'Canada', 'United Kingdom']","['Crime Fiction', 'Thriller', 'Indie', 'World cinema', 'Caper story', 'Drama', 'Crime Thriller']",2003,2.0,9156514.885733694,16.029976193263092
1389264,The Missing,2003-11-26,38364277.0,154.0,"['Apache, Western Language', 'English Language', 'Spanish Language']",['United States of America'],"['Thriller', 'Adventure', 'Period piece', 'Action/Adventure', 'Western', 'Suspense', 'Film adaptation', 'Action']",2003,11.0,61019008.07301629,17.92669598135234
172577,Kangaroo Jack,2003-01-11,88929111.0,99.0,['English Language'],"['United States of America', 'Australia']","['Crime Fiction', 'Animal Picture', 'Adventure Comedy', 'Comedy', 'Adventure']",2003,1.0,141443200.9766576,18.767408787937015
2955883,Wonderland,2003-09-24,2466444.0,99.0,['English Language'],"['United States of America', 'Canada']","['Thriller', 'Crime Fiction', 'Mystery', 'Period piece', 'Drama', 'Crime Thriller']",2003,9.0,3922919.395760869,15.18234667839913
2236324,Freaky Friday,2003-08-04,160846332.0,97.0,"['Standard Mandarin', 'English Language']",['United States of America'],"['Family Film', 'Fantasy', 'Comedy']",2003,8.0,255828713.54054344,19.360018690772492
950429,Swimming Pool,2003-05-18,22441323.0,103.0,"['French Language', 'English Language']","['France', 'United Kingdom']","['Thriller', 'Crime Fiction', 'Indie', 'World cinema', 'Mystery', 'Psychological thriller', 'Erotic thriller', 'Drama', 'Romance Film', 'Erotica']",2003,5.0,35693290.12263586,17.39047327733783
1024448,Fat Pizza: The Movie,2003,7888102.0,99.0,['English Language'],['Australia'],['Comedy'],2003,,12546154.841358693,16.344924789453202
6559480,Zatoichi,2003-09-02,32285593.0,111.0,['Japanese Language'],['Japan'],"['Crime Fiction', 'Japanese Movies', 'World cinema', 'Action/Adventure', 'Martial Arts Film', 'Drama', 'Comedy', 'Music', 'Action']",2003,9.0,51350762.062038034,17.75419033477474
1156559,The Station Agent,2003-01-26,8679814.0,89.0,"['English Language', 'Spanish Language']",['United States of America'],"['Comedy-drama', 'Tragicomedy', 'Drama', 'Comedy', 'Indie']",2003,1.0,13805385.68570652,16.44056934107323
5098517,My Boss's Daughter,2003-08-22,18191005.0,85.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy', 'Slapstick']",2003,8.0,28933090.044972822,17.180496482343226
709369,The Story of the Weeping Camel,2003-09-06,9328652.0,91.0,['Mongolian language'],"['Mongolia', 'Germany']","['Culture & Society', 'Biography', 'World cinema', 'Animals', 'Drama', 'Family Film', 'Documentary']",2003,9.0,14837373.103586955,16.512659765451488
7766450,Flywheel,2003-01-01,37000.0,120.0,['English Language'],['United States of America'],"['Christian film', 'Indie', 'Inspirational Drama', 'Family Drama', 'Drama', 'Family Film']",2003,1.0,58849.10326086956,10.98273187486408
1842500,Spun,2003-02-07,411119.0,101.0,['English Language'],['United States of America'],"['Crime Fiction', 'Indie', 'Comedy-drama', 'Drama', 'Comedy', 'Black comedy']",2003,2.0,653891.4725271738,13.39069667252103
301314,Kill Bill Volume 1,2003-10-10,180949045.0,112.0,"['French Language', 'Japanese Language', 'English Language']",['United States of America'],"['Thriller', 'Spaghetti Western', 'Action/Adventure', 'Martial Arts Film', 'Drama', 'Crime Thriller', 'Action']",2003,10.0,287802406.3286684,19.477784713496792
1675523,A Man Apart,2003-04-04,44350926.0,110.0,"['French Language', 'English Language', 'Spanish Language']","['United States of America', 'Germany']","['Crime Fiction', 'Thriller', 'Action Thrillers', 'Action/Adventure', 'Drama', 'Crime Thriller', 'Action']",2003,4.0,70540870.91592391,18.07170282910827
594488,Shattered Glass,2003-08-10,2944752.0,99.0,['English Language'],"['United States of America', 'Canada']","['History', 'Biographical film', 'Drama', 'Indie', 'Docudrama']",2003,8.0,4683676.068260869,15.35959384423332
456588,Cheaper by the Dozen,2003-12-25,190212113.0,106.0,['English Language'],['United States of America'],"['Family Film', 'Drama', 'Comedy']",2003,12.0,302535467.01095104,19.527709074879553
1255024,The Hebrew Hammer,2003,82157.0,85.0,"['Yiddish Language', 'English Language', 'Hebrew Language']",['United States of America'],"['Parody', 'Indie', 'Superhero movie', 'Holiday Film', 'Action/Adventure', 'Comedy', 'Action']",2003,,130672.04801630432,11.780446013054707
320496,Bad Santa,2003-11-26,76057639.0,91.0,['English Language'],"['United States of America', 'Germany']","['Crime Fiction', 'Crime Comedy', 'Holiday Film', 'Cult', 'Christmas movie', 'Comedy', 'Black comedy']",2003,11.0,120970914.89970107,18.611060701937117
1189767,Intermission,2003,4856298.0,105.0,['English Language'],"['Ireland', 'United Kingdom']","['Black comedy', 'Indie', 'Comedy', 'World cinema', 'Heist']",2003,,7724021.1477717385,15.859845660456848
281069,Sinbad: Legend of the Seven Seas,2003-07-02,80767884.0,86.0,"['Italian Language', 'English Language', 'Cantonese']",['United States of America'],"['Fantasy Adventure', 'Adventure', ""Children's/Family"", 'Animation', 'Fantasy', ""Children's Fantasy"", 'Family Film', 'Mythological Fantasy']",2003,7.0,128462636.3696739,18.67114865246729
239587,Finding Nemo,2003-05-30,921111197.0,100.0,['English Language'],"['United States of America', 'Australia']","['Adventure', ""Children's/Family"", 'Computer Animation', 'Animation', ""Children's"", 'Adventure Comedy', 'Comedy', 'Family Film', 'Family-Oriented Adventure']",2003,5.0,1465042376.9458423,21.10515000523998
5511248,Holes,2003-04-11,71406573.0,111.0,['English Language'],['United States of America'],"['Adventure', ""Children's/Family"", 'Comedy-drama', 'Mystery', 'Drama', 'Comedy', 'Escape Film', 'Family Film', 'Romance Film', 'Teen']",2003,4.0,113573318.59410325,18.547959165133907
474571,Alex & Emma,2003-06-16,15368897.0,96.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']",2003,6.0,24444481.25834239,17.01191503300238
288303,X2,2003-04-24,407711549.0,130.0,"['Italian Language', 'German Language', 'English Language']","['United States of America', 'Canada']","['Thriller', 'Science Fiction', 'Superhero movie', 'Superhero', 'Action/Adventure', 'Fantasy', 'Action']",2003,4.0,648471866.1554075,20.290129177827364
470943,The Triplets of Belleville,2003-11-26,14776760.0,80.0,['French Language'],"['France', 'Belgium', 'Canada', 'United Kingdom']","['Family Film', 'Animation', 'Adventure', 'World cinema', 'Comedy']",2003,11.0,23502677.70543478,16.972624917535278
2198959,National Security,2003-01-17,50097949.0,88.0,['English Language'],['United States of America'],"['Crime Fiction', 'Thriller', 'Buddy film', 'Action Comedy', 'Action/Adventure', 'Comedy', 'Crime Comedy', 'Action']",2003,1.0,79681604.69888586,18.193549310331072
2313186,The Manson Family,2003,19140.0,95.0,['English Language'],['United States of America'],"['Crime Fiction', 'Horror', 'Crime Drama', 'Docudrama', 'Drama', 'Slasher']",2003,,30442.482065217388,10.323594348244663
3904788,Dot the i,2003,306224.0,92.0,['English Language'],"['United States of America', 'Spain', 'England', 'United Kingdom']","['Thriller', 'Erotic thriller', 'Drama', 'Psychological thriller']",2003,,487054.2647826086,13.096130822515573
563176,Monsieur Ibrahim,2003,11576431.0,95.0,['French Language'],['France'],"['Drama', 'Buddy film', 'Coming of age', 'World cinema']",2003,,18412502.251657605,16.728540462042634
1128240,Final Destination 2,2003-01-30,90426405.0,91.0,['English Language'],"['United States of America', 'Canada']","['Thriller', 'Horror', 'Supernatural', 'Cult', 'Slasher', 'Teen']",2003,1.0,143824671.49605978,18.784105556657902
10506215,I Capture the Castle,2003-05-09,6586341.0,113.0,['English Language'],['United Kingdom'],"['Romantic comedy', 'Period piece', 'Coming of age', 'Comedy', 'Romantic drama', 'Drama', 'Romance Film']",2003,5.0,10475682.746494563,16.164567200311403
1699911,"Turn Left, Turn Right",2003-09-11,2083193.0,96.0,"['Polish Language', 'Standard Cantonese', 'Standard Mandarin', 'Cantonese']","['Singapore', 'Hong Kong']","['Romance Film', 'Chinese Movies']",2003,9.0,3313352.4316032603,15.013471054013404
10980875,My Tutor Friend,2003-01-30,17703856.0,110.0,['Korean Language'],['South Korea'],"['Romantic comedy', 'Romance Film', 'Comedy', 'Comedy film']",2003,1.0,28158271.61782608,17.15335171016258
1665678,Deliver Us from Eva,2003-02-07,22573594.0,106.0,['English Language'],['United States of America'],"['Romantic comedy', 'Family Drama', 'Comedy-drama', 'Drama', 'Comedy', 'Romance Film']",2003,2.0,35903669.304728255,17.396350057280873
1511805,Robot Stories,2003,131029.0,85.0,['English Language'],['United States of America'],"['Science Fiction', 'Indie', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",2003,,208403.7608423913,12.247232634967189
321496,Pirates of the Caribbean: The Curse of the Black Pearl,2003-07-09,654264015.0,143.0,['English Language'],['United States of America'],"['Swashbuckler films', 'Fantasy Adventure', 'Adventure', 'Action/Adventure', 'Fantasy', 'Comedy', 'Adventure Comedy', 'Action']",2003,7.0,1040617583.2055705,20.763080203857783
5881470,The Secret Lives of Dentists,2003,3707201.0,105.0,['English Language'],['United States of America'],"['Indie', 'Comedy-drama', 'Marriage Drama', 'Drama', 'Comedy', 'Film adaptation', 'Tragicomedy']",2003,,5896363.633994564,15.58984638564329
1863169,Secondhand Lions,2003-09-19,47902566.0,109.0,['English Language'],['United States of America'],"['Adventure', 'Family Drama', 'Comedy-drama', 'Childhood Drama', 'Period piece', 'Coming of age', 'Comedy', 'Drama', 'Family Film']",2003,9.0,76189812.24309781,18.148738314121413
3901054,Noi the Albino,2003-01-24,1317132.0,93.0,"['French Language', 'Icelandic Language']","['Iceland', 'Denmark', 'United Kingdom', 'Germany']","['Drama', 'Comedy-drama', 'Coming of age', 'Comedy', 'World cinema']",2003,1.0,2094919.9209782607,14.5550258867311
4966348,The Snow Walker,2003,201149.0,90.0,['English Language'],['Canada'],"['Action/Adventure', 'Drama', 'Adventure', 'Indie']",2003,,319930.7641032608,12.675859889188926
498181,The Order,2003-09-05,11560806.0,102.0,"['Aramaic language', 'Italian Language', 'Assyrian Neo-Aramaic Language', 'English Language']","['United States of America', 'Germany']","['Thriller', 'Horror', 'Supernatural', 'Psychological thriller', 'Mystery', 'Crime Thriller']",2003,9.0,18387650.43440217,16.727189825199066
5959715,Girl with a Pearl Earring,2003-08-31,31466789.0,100.0,['English Language'],"['Luxembourg', 'United Kingdom']","['Biography', 'Costume drama', 'Biopic [feature]', 'Period piece', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",2003,8.0,50048440.949972816,17.728501913389643
307789,House of 1000 Corpses,2003-03-13,16829545.0,105.0,['English Language'],['United States of America'],"['Cult', 'Albino bias', 'Horror', 'Slasher', 'Road-Horror']",2003,3.0,26767665.717255432,17.102705213982805
370064,Love Actually,2003-09-07,246942017.0,136.0,"['French Language', 'Italian Language', 'Portuguese Language', 'English Language']","['United States of America', 'France', 'United Kingdom']","['Romantic comedy', 'Ensemble Film', 'Comedy-drama', 'Holiday Film', 'Drama', 'Comedy', 'Romance Film']",2003,9.0,392765304.267038,19.78872280128426
1028910,Down with Love,2003-05-09,39468111.0,101.0,['English Language'],"['United States of America', 'Germany']","['Romantic comedy', 'Parody', 'Screwball comedy', 'Period piece', 'Comedy', 'Romance Film']",2003,5.0,62774674.04730977,17.955062270597942
228274,The Last Samurai,2003-11-22,456758981.0,153.0,"['Japanese Language', 'English Language']",['United States of America'],"['Costume drama', 'Action/Adventure', 'Period piece', 'Drama', 'War film', 'Action', 'Historical drama']",2003,11.0,726482606.4377989,20.403725099102047
23631832,Anger Management,2003-03-05,195745823.0,106.0,['English Language'],['United States of America'],"['Black comedy', 'Comedy', 'Slapstick']",2003,3.0,311336922.98948365,19.556386237403345
5766690,He Loves Me... He Loves Me Not,2003-02-14,5215146.0,96.0,['French Language'],['France'],"['World cinema', 'Psychological thriller', 'Drama', 'Comedy', 'Black comedy', 'Romantic drama', 'Romance Film']",2003,2.0,8294774.742554347,15.931136325427751
1051400,Better Luck Tomorrow,2003-04-11,3809226.0,99.0,['English Language'],['United States of America'],"['Crime Fiction', 'Drama', 'Coming of age', 'Teen', 'Crime Drama']",2003,4.0,6058636.059945651,15.616995260096626
2540024,National Lampoon's Gold Diggers,2003,829140.0,87.0,['English Language'],['United States of America'],"['Black comedy', 'Comedy']",2003,,1318760.6885869564,14.092202981263302
1164538,Darkness Falls,2003-01-24,47488536.0,85.0,['English Language'],"['United States of America', 'Australia']","['Thriller', 'Horror', 'Teen', 'Supernatural']",2003,1.0,75531290.7776087,18.140057575745203
14950102,Hangman's Curse,2003-09-12,168406.0,106.0,['English Language'],['United States of America'],"['Thriller', 'Horror', 'Supernatural', 'Psychological thriller', 'Mystery', 'Crime Thriller', 'Teen']",2003,9.0,267852.48874999996,12.49819169284705
725817,The Jungle Book 2,2003-02-14,135703599.0,72.0,['English Language'],['United States of America'],"['Adventure', ""Children's/Family"", 'Animation', ""Children's"", 'Animated Musical', 'Music', 'Family Film', 'Family-Oriented Adventure']",2003,2.0,215838786.76817933,19.190042329430252
444767,Seabiscuit,2003-07-22,148336445.0,140.0,['English Language'],['United States of America'],"['Sports', 'History', 'Period piece', 'Drama']",2003,7.0,235931534.30149454,19.279052212008185
302757,From Justin to Kelly,2003-06-20,4928883.0,81.0,['English Language'],['United States of America'],"['Romantic comedy', 'Musical', 'Comedy', 'Beach Film', 'Romance Film', 'Teen']",2003,6.0,7839468.773722825,15.874681631577161
477385,Just Married,2003-01-10,101564939.0,95.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']",2003,1.0,161540691.42959237,18.90026762820693
714334,Freddy vs. Jason,2003-08-13,114900000.0,96.0,['English Language'],"['United States of America', 'Italy', 'Canada']","['Thriller', 'Horror', 'Slasher', 'Teen']",2003,8.0,182750323.3695652,19.023631426056703
905964,Open Water,2003-10-26,54667954.0,81.0,['English Language'],['United States of America'],"['Thriller', 'Natural horror films', 'Horror', 'Indie', 'Drama', 'Suspense', 'Disaster']",2003,10.0,86950272.16233695,18.2808469288613
18639038,30 Years to Life,2003-09-05,103540.0,110.0,['English Language'],['United States of America'],"['Romantic comedy', 'Ensemble Film', 'Romance Film', 'Indie', 'Comedy']",2003,9.0,164682.05815217388,12.011771973693609
1567129,Saraband,2003-12-01,975181.0,107.0,"['Swedish Language', 'German Language', 'English Language']","['Austria', 'Denmark', 'Sweden', 'Italy', 'Germany', 'Finland']","['World cinema', 'Television movie', 'Family Drama', 'Musical', 'Drama', 'Music']",2003,12.0,1551041.280190217,14.25443705701418
1119784,Timeline,2003-11-26,43935763.0,116.0,"['French Language', 'English Language']",['United States of America'],"['Thriller', 'Science Fiction', 'Adventure', 'Costume drama', 'Action/Adventure', 'Film adaptation', 'Time travel', 'Action']",2003,11.0,69880547.39546195,18.062297876563242
1290021,Untold Scandal,2003-10-02,5762801.0,123.0,['Korean Language'],['South Korea'],"['Erotic Drama', 'World cinema', 'Period piece', 'Drama', 'Romantic drama', 'Romance Film']",2003,10.0,9165828.949211955,16.030992882433914
4803480,The Cat in the Hat,2003-11-08,133960541.0,85.0,['English Language'],['United States of America'],"['Musical', 'Family Film', 'Fantasy', 'Adventure', 'Comedy']",2003,11.0,213066424.5997554,19.1771145276388
390436,The Haunted Mansion,2003-11-26,182436254.0,87.0,['English Language'],['United States of America'],"['Thriller', 'Mystery', 'Family Film', 'Fantasy', 'Comedy']",2003,11.0,290167836.49114126,19.48597006005679
452767,Underworld,2003-09-19,95708457.0,121.0,['English Language'],"['United States of America', 'Hungary', 'United Kingdom', 'Germany']","['Thriller', 'Horror', 'Werewolf fiction', 'Action/Adventure', 'Fantasy', 'Action']",2003,9.0,152225861.3224728,18.840875905662465
1489050,Pokémon Heroes,2003-05-16,20867919.0,68.0,"['Japanese Language', 'English Language']","['United States of America', 'Japan']","['Fantasy Adventure', 'Japanese Movies', 'World cinema', ""Children's/Family"", 'Animation', 'Action/Adventure', ""Children's"", 'Fantasy', ""Children's Fantasy"", 'Animated cartoon', 'Family Film', 'Anime']",2003,5.0,33190765.407309778,17.31778224481349
401839,"Good bye, Lenin!",2003-02-09,79384880.0,112.0,"['English Language', 'German Language']",['Germany'],"['World cinema', 'Drama', 'Comedy', 'War film', 'Political cinema', 'Romance Film']",2003,2.0,126262945.95869564,18.65387716310974
194249,Shanghai Knights,2003-01-30,88323487.0,110.0,"['Standard Mandarin', 'English Language', 'Mandarin Chinese']","['United States of America', 'Hong Kong', 'United Kingdom']","['Thriller', 'Buddy film', 'Adventure', 'Costume drama', 'Action Comedy', 'Action/Adventure', 'Western', 'Martial Arts Film', 'Comedy', 'Action', 'Chinese Movies']",2003,1.0,140479946.13035324,18.760575304382566
2976107,The Italian Job,2003-05-30,176070171.0,111.0,"['Italian Language', 'Russian Language', 'English Language']","['United States of America', 'France', 'United Kingdom']","['Crime Fiction', 'Thriller', 'Remake', 'Action/Adventure', 'Drama', 'Crime Thriller', 'Action']",2003,5.0,280042477.68480974,19.450451855644506
2149085,Ghosts of the Abyss,2003-04-11,28780668.0,59.0,['English Language'],['United States of America'],"['Disaster', 'History', 'Family Film', 'Action/Adventure', 'Documentary']",2003,4.0,45776121.70402173,17.639273152954743
2052646,Out of Time,2003-10-03,55495563.0,105.0,['English Language'],['United States of America'],"['Thriller', 'Crime Thriller', 'Crime Fiction', 'Drama']",2003,10.0,88266597.77046195,18.295872312812588
25746157,Frankie and Johnny Are Married,2003,22900.0,95.0,[],['United States of America'],"['Romantic comedy', 'Indie', 'Comedy-drama', 'Comedy', 'Romantic drama', 'Romance Film']",2003,,36422.82336956521,10.502950872780048
1236447,Dumb & Dumberer: When Harry Met Lloyd,2003-06-13,39267515.0,85.0,['English Language'],['United States of America'],"['Screwball comedy', 'Buddy film', 'Comedy', 'Teen', 'Slapstick']",2003,6.0,62455622.83872282,17.949966827932258
2676601,Dickie Roberts: Former Child Star,2003-09-03,23794648.0,98.0,['English Language'],['United States of America'],"['Parody', 'Comedy', 'Slapstick']",2003,9.0,37845775.60021739,17.449029922641902
740744,Peter Pan,2003-12-09,121975011.0,107.0,['English Language'],"['United States of America', 'Australia', 'United Kingdom']","['Costume drama', 'Family Film', 'Fantasy', 'Adventure', 'Romance Film']",2003,12.0,194003243.7185054,19.083385437086303
12930887,Not on the Lips,2003,4103426.0,120.0,['French Language'],"['France', 'Switzerland']","['Romantic comedy', 'World cinema', 'Comedy-drama', 'Musical', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",2003,,6526565.956684782,15.691391475740884
1164544,Identity,2003-04-25,90259536.0,91.0,['English Language'],['United States of America'],"['Thriller', 'Mystery', 'Crime Thriller', 'Slasher', 'Psychological thriller']",2003,4.0,143559263.63086954,18.782258494883003
590462,Once Upon a Time in Mexico,2003-08-27,98185582.0,101.0,"['English Language', 'Spanish Language']",['United States of America'],"['Thriller', 'Action Thrillers', 'Adventure', 'Action/Adventure', 'Western', 'Drama', 'Crime Thriller', 'Action']",2003,8.0,156165769.0228804,18.866428622972297
326982,Calendar Girls,2003-08-09,96542059.0,108.0,['English Language'],"['United States of America', 'United Kingdom']","['Ensemble Film', 'Drama', 'Indie', 'Comedy']",2003,8.0,153551718.89480975,18.849547999153867
3477283,Love Don't Cost a Thing,2003-12-10,21924226.0,100.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Drama', 'Comedy', 'Teen']",2003,12.0,34870838.91320652,17.367161476670624
8764467,The In-Laws,2003-05-23,26891849.0,95.0,['English Language'],"['United States of America', 'Germany']","['Action/Adventure', 'Action', 'Comedy']",2003,5.0,42771924.28855978,17.571392470740214
123417,The Matrix Reloaded,2003-05-07,742128461.0,138.0,"['French Language', 'English Language']","['United States of America', 'Australia']","['Action/Adventure', 'Thriller', 'Science Fiction', 'Action', 'Adventure']",2003,5.0,1180367417.1410596,20.88909159741679
2339186,A Tale of Two Sisters,2003-06-13,72541.0,115.0,['Korean Language'],['South Korea'],"['Drama', 'Mystery', 'Horror', 'Psychological thriller', 'World cinema']",2003,6.0,115377.64323369563,11.655965881477249
32216249,Double Agent,2003-01-24,8393392.0,123.0,[],['South Korea'],"['Thriller', 'Crime Fiction', 'Action', 'Drama']",2003,1.0,13349826.824782606,16.4070139708
468342,The Cooler,2003-11-26,10464788.0,103.0,['English Language'],['United States of America'],"['Crime Fiction', 'Gangster Film', 'Indie', 'Drama', 'Romantic drama', 'Romance Film']",2003,11.0,16644415.935543476,16.62758533889189
6758985,Bon Voyage,2003-04-16,9049489.0,115.0,"['French Language', 'German Language', 'English Language']",['France'],"['Black comedy', 'Drama', 'Comedy', 'World cinema', 'War film']",2003,4.0,14393359.800516302,16.482277533231272
210998,The Matrix Revolutions,2003-10-27,427343298.0,129.0,"['French Language', 'English Language']","['United States of America', 'Australia']","['Thriller', 'Science Fiction', 'Adventure', 'Action/Adventure', 'Martial Arts Film', 'Action']",2003,10.0,679696483.0227716,20.33715690799536
4240215,The Battle of Shaker Heights,2003-08-22,280351.0,90.0,"['English Language', 'German Language']",['United States of America'],"['Indie', 'Comedy-drama', 'Coming of age', 'Comedy', 'Drama', 'Romantic drama', 'Romance Film', 'Teen']",2003,8.0,445902.83644021733,13.007856351753034
919392,The Recruit,2003-01-25,101191884.0,115.0,"['Persian Language', 'Russian Language', 'English Language']",['United States of America'],"['Crime Fiction', 'Thriller', 'Psychological thriller', 'Action/Adventure', 'Drama', 'Suspense', 'Action', 'Spy']",2003,1.0,160947341.36967388,18.896587797210895
447672,"Legally Blonde 2: Red, White & Blonde",2003-07-02,124914842.0,95.0,['English Language'],['United States of America'],"['Romantic comedy', 'Comedy film', 'Comedy of manners', 'Political satire', 'Comedy', 'Political cinema', 'Romance Film', 'Teen']",2003,7.0,198679092.85603258,19.107201482338525
2051753,Stuck On You,2003-12-10,65784503.0,119.0,['English Language'],['United States of America'],['Comedy'],2003,12.0,104631324.59491846,18.46595353507752
448735,Elf,2003-10-09,220443451.0,95.0,['English Language'],"['United States of America', 'Germany']","[""Children's/Family"", 'Holiday Film', 'Christmas movie', 'Fantasy', 'Comedy', 'Family Film', 'Fantasy Comedy']",2003,10.0,350618903.002201,19.675210445148018
210155,The Core,2003-03-28,73498611.0,130.0,['English Language'],"['United States of America', 'United Kingdom']","['Thriller', 'Science Fiction', 'Adventure', 'Doomsday film', 'Action/Adventure', 'Drama', 'Disaster', 'Action']",2003,3.0,116900739.14241846,18.57683574928303
3608326,National Lampoon Presents Dorm Daze,2003-09-26,56127.0,100.0,['English Language'],['United States of America'],"['Crime Fiction', 'Mystery', 'Comedy']",2003,9.0,89270.90861413043,11.399430942391247
1787420,Tupac: Resurrection,2003,7808524.0,112.0,['English Language'],['United States of America'],"['Biography', 'Film', 'Hip hop movies', 'Rockumentary', 'Music', 'Social issues', 'Documentary']",2003,,12419584.734891303,16.334785198716702
3231682,The Texas Chainsaw Massacre,2003-10-15,107071655.0,97.0,['English Language'],['United States of America'],"['Thriller', 'Horror', 'Road-Horror', 'Remake', 'Cult', 'Mystery', 'Slasher', 'Teen']",2003,10.0,170299213.0110054,18.953067524430256
3024556,Casa de los Babys,2003,475940.0,96.0,"['English Language', 'Spanish Language']","['Mexico', 'United States of America']","['Drama', 'Ensemble Film', 'Social problem film', 'Comedy', 'Indie']",2003,,756990.3298913043,13.537105758086085
4687991,The Classic,2003-01-29,6895678.0,132.0,['Korean Language'],['South Korea'],['Romance Film'],2003,1.0,10967688.288532607,16.210464079737697
